,0
2349,- - 이 옷 사이즈가 _이고 얼마예요?
2350,- - 보통 붉은 색보다 저런 색상이 점잖아보이네요?
2351,- - 뚱뚱한 사람이라 목이 짧아서 모자 달린 걸 싫어하시던데?
2352,- - 다 구십프로 해서 팔만 원인 거예요?
2353,- - 백일 된 아이 옷을 찾는데요
2354,- - 이 제품 여자애 옷인가요?
2355,- - 요 턱받이 돼 있는 제품은 얼마예요?
2356,- - 턱받이하고 이 옷하고 세트죠?
2357,- - 이 제품보다 더 예쁜 제품이 있나요?
2358,- - 요 제품은 얼마예요?
2359,- - 보통 백일 딸내미 선물로 뭘 많이 사나요?
2360,- - 이런 제품은 애들이 금방 크니 금세 작아지겠죠?
2361,"- - 옛날에 우주복도 나오고 그랬는데, 지금도 있나요?"
2362,- - 이런 제품 말씀이세요?
2363,- - 요 제품은 얼마예요?
2364,- - 이 제품은 할인율이 얼마예요?
2365,- - 약간 긴 가디건 있나 해서 왔는데
2366,- - 색깔 찐한 건 이 제품이네요?
2367,- - 아이보리 제품은 어디있어요?
2368,- - 아이보리 제품은 얼마예요?
2369,- - 이 검은색 제품은 얼마예요?
2370,- - 이 제품은 조금 얇네요?
2371,- - 이 제품은 얼마예요?
2372,- - 이 제품은 천이 좀 얇네요?
2373,- - 봄 제품이 벌써 나오나요?
2374,- - 이 짧은 옷은 얼마예요?
2375,- - 이 옷은 다른 옷과 천이 다른가요?
2376,- - 이런 제품은 드라이하면 후줄근 해지지 않아요?
2377,- - 앞에 요 하늘색 니트 사이즈가 저힌테 클까요?
2378,- - 이 제품 육육이 제일 큰 사이즌가요?
2379,- - 이 제품 좀 큰 사이즈는 없어요?
2380,- - 그럼 요 제품도 사이즈가 작나요?
2381,- - 요 여름제품은 세일하나요?
2382,- - 요 제품은 얼마예요?
2383,- - 요 제품은 울세탁 해도 되나요?
2384,- - 요 제품 울세탁하면 안늘어날까요?
2385,- - 이 제품은 손세탁해야 하나요?
2386,- - 이 제품은 사이즈가 큰데 저 제품만 사이즈가 작네요?
2387,- - 나중에 요 제품 큰 사이즈 재입고 되나요?
2388,- - 지금 세일행사 하나요?
2389,- - 전 품목 다 세일하나요?
2390,- - 앞에 걸어놓은 저 잠바는 얼마예요?
2391,- - 이 제품은 조끼로도 나오네요?
2392,- - 조끼는 얼마예요?
2393,- - 저 앞 잠바는 얼마예요?
2394,- - 요 제품은 얼마예요?
2395,- - 날씨가 따뜻해지니까 이런 제품도 괜찮겠네요?
2396,- - 전부 현금가인가요?
2397,- - 요 제품은 얼마예요?
2398,- - 저 곤색 옷은 얼마예요?
2399,- - 조끼는 없어요?
2400,- - 통조끼 찾으세요?
2401,"- - 이 옷, 얇은 거 같은데요?"
2402,"- - 회색 말고, 아까 진한 회색옷은 얼마예요?"
2403,- - 지금 세일행사 하나요?
2404,- - 이 옷보다 짙은 색 옷은 없죠?
2405,- - 주문하면 며칠만에 옷이 오나요?
2406,- - 저 진한 옷 짧은 자켓용으로 있어요?
2407,- - 이 제품은 좀 두껍네요?
2408,- - 이 제품은 따뜻한가요?
2409,- - 이런 옷은 날씬한 사람이 입어야 하지 않나요?
2410,- - 바깥에 기모 바지는 얼마씩 해요?
2411,- - 어떤 옷이 사이즈 남았나요?
2412,- - 어떤 옷을 요즘 많이 입나요?
2413,- - 그 제품 사이즈가 어떻게 되나요?
2414,- - 어떤게 많이 나가는 바지에요?
2415,- - 이런 청바지는 얼마인가요?
2416,- - 이 청바지는 왜 이리 비싸요?
2417,- - 저 청바지는 왜 이리 싸요?
2418,"- - 바지, 넓은 게 나아요 좁은 게 나아요?"
2419,- - 이 제품은 얼마예요?
2420,- - 조 미색 조끼는 얼마예요?
2421,- - 뚱뚱한 사람들은 이런 치마가 어울릴까요?
2422,- - 저 옷은 얼마예요?
2423,- - 지금 세일행사 하나요?
2424,- - 이 티는 삼만 원이라는 거죠?
2425,- - 바지는 어딨나요?
2426,- - 이런 정장은 얼마씩 해요?
2427,- - 연두색 요 니트는 얼마예요?
2428,- - 이런 옷은 집에서 빠니까 망가지던데요?
2429,- - 이런 바지는 얼마씩 해요?
2430,- - 사이즈 얼마 입으세요?
2431,- - 이 청바지는 얼마예요?
2432,- - 검은 바지에도 기모가 없나요?
2433,- - 기모 없어도 좀 두꺼운 바지는 없죠?
2434,- - 청바지 종류도 여기 있는 제품이 다죠?
2435,- - 검은색 청바지도 삼만원인가요?
2436,- - 사이즈가 _이에요?
2437,"- - 사이즈 이십 칠, 이십 팔은 잘 없죠?"
2438,- - 이 제품은 사이즈가 어떻게 되나요?
2439,- - 이 제품은 좀 두껍네요?
2440,- - 이 옷은 물세탁 해도 되나요?
2441,- - 저 옷은 얼마예요?
2442,- - 이 제품과 저 제품은 뭐가 달라요?
2443,- - 회색 이 제품은 얼마예요?
2444,- - 저쪽 까만 코트는 다른 사이즈가 있나요?
2445,- - 이 제품은 얼마예요?
2446,"- - 이 옷, 현금가로도 십 오만 원이에요?"
2447,- - 아주 큰 빅사이즈 제품 있나요?
2448,"- - 저 위에 옷은, 우리 친정엄마한테 사이즈 맞을 것 같은데요?"
2449,- - 저런 옷은 얼마예요?
2450,- - 저 니트는 얼마예요?
2451,- - 여기 차는 어디 대요?
2452,- - 애아빠 잠자를 한 번 보려고 하는데
2453,"- - 잠바, 어떤 종류를 찾으세요?"
2454,- - 두꺼운 잠바로 하셔야 돼요?
2455,- - 이 잠바는 얼마예요?
2456,- - 이 잠바 검은색으로는 있어요?
2457,- - 이 잠바는 기네요?
2458,- - 이 옷은 저 옷이랑 같은 색이네요?
2459,- - 이 옷은 조금 얇네요?
2460,- - 이 제품은 얼마나 세일 된 거예요?
2461,- - 이 옷은 얼마예요?
2462,"- - 이 옷, 블랙은 없어요?"
2463,- - 이 잠바 충전재가 오리털인가요?
2464,- - 이 옷이 얼마라 하셨죠?
2465,- - 등산바지는 어떤 게 잘 나가요?
2466,- - 이 옷은 얼마예요?
2467,- - 좀 저렴한 옷은 없어요?
2468,- - 그 제품은 얼마예요?
2469,- - 이 제품은 속에 기모 되어있나요?
2470,- - 비싼 제품이랑 이 제품이랑 무슨 차이에요?
2471,- - 저 제품이 더 따뜻하겠네요?
2472,- - 이 둘 디자인은 비슷하네요?
2473,- - 여기는 봄옷인가요?
2474,- - 남자바지는 이쪽이 다예요?
2475,- - 이 비싼 바지는 세일 하나요?
2476,- - 저녁에 여기 몇시까지 열어놔요?
2477,- - 여기 차는 어디다 세워야 되죠?
2478,- - 등산복도 드라이 해야 하나요?
2479,- - 이 옷은 _ 프로 세일 된 거예요?
2480,- - 이 옷은 얼마쯤 해요?
2481,- - 청바지도 세일해요?
2482,- - 요 미색 옷은 더 뚱뚱하게 보이지 않을까요?
2483,- - 검은색 옷은 얼마예요?
2484,- - 세일품목은 뭔가요?
2485,- - 어떤 색상이 잘나가요?
2486,- - 회색 옷은 얼마예요?
2487,- - 이 옷은 제가 몇 사이즈 입어야 할까요?
2488,- - 이 제품은 삼만원인가요?
2489,- - 여기엔 일본 구제만 있나요?
2490,- - 어떤 옷이 잘 나가요?
2491,- - 이 제품은 얼마예요?
2492,- - 이 제품은 왜이리 싸요?
2493,- - 일본 구제는 일본에서 직접 떼오시는 건가요?
2494,- - 이 옷들 전부 오천원인가요?
2495,- - 이런 조끼 말고 모직 조끼는 없죠?
2496,- - 이 옷 예쁜데 큰 사이즈 없나요?
2497,- - 다른 제품들은 언제 들어와요?
2498,- - 저런 조끼는 얼마예요?
2499,- - 이 옷이랑 저 옷이랑 디자인은 똑같나요?
2500,- - 이 옷이 더 기장이 긴가요?
2501,- - 패딩 조끼 말고 모직 조끼는 없죠?
2502,- - 요 앞에 코트 얼마예요?
2503,- - 이 삼십만 원짜리 코트는 소재가 어떻게 되나요?
2504,- - 좀 저렴한건 없어요?
2505,- - 요 옷은 얼마예요?
2506,- - 이 황토색 옷도 캐시미어인가요?
2507,- - 이 제품 현금결제 하면 좀 싸게 안되나요?
2508,- - 그 제품은 캐시미어 백프로인가요?
2509,- - 이 제품은 코트죠?
2510,- - 이 제품은 세일 해요?
2511,- - 요 제품도 여성용인가요?
2512,- - 이 제품도 세일하나요?
2513,- - 이 제품은 회색하고 베이지색 중에 어떤 게 잘 나가요?
2514,- - 전부 육십프로 세일하는 거죠?
2515,- - 요 제품은 세일 하나요?
2516,- - 요 제품은 얼마예요?
2517,- - 요기 차를 어디 세워야 하나요?
2518,- - 돌 된 남자애 선물할 게 있나요?
2519,- - 이 줄무늬 제품 얼마예요?
2520,- - 요 제품 돌 된 애용은 아니죠?
2521,- - 요 제품은 이만 구천 원인가요?
2522,- - 요 줄문의 제품은 얼마예요?
2523,- - 이 제품 현금할인 되나요?
2524,- - 이 옷은 남자애용이 맞아요?
2525,- - 이 옷은 요즘 입을 수 있나요?
2526,- - 곤색 옷이랑 이 제품이랑 다르죠?
2527,- - 요 남성용 카키색 옷은 얼마예요?
2528,- - 요 옷은 남성용인가요?
2529,- - 곤색 옷은 얼마예요?
2530,- - 전부 다 오십프로 세일하는 거죠?
2531,- - 고어텍스가 뭐예요?
2532,- - 젊은 사람들 입는 건 어떤게 잘 나가요?
2533,- - 어떤 스타일로 찾으세요?
2534,- - 이 제품은 고어텍스인가요?
2535,- - 이 제품 색상은 하나뿐인가요?
2536,- - 주차는 요 앞에 하면 돼요?
2537,- - 이 제품보다 약간 짧은 옷은 없나요?
2538,- - 너무 비싼 옷 말고 조금 저렴한 제품 없어요?
2539,- - 한 벌이 아니라 요 단품만 세일인 거죠?
2540,- - 이 옷들은 할인율이 얼마나 되나요?
2541,- - 요 보라색 옷은 얼마예요?
2542,- - 저 조끼는 얼마예요?
2543,- - 요 옷도 오십프로 세일해요?
2544,- - 블라우스 종류로 이 제품보다 더 저렴한 건 없나요?
2545,- - 요런 회색옷은 얼마예요?
2546,- - 봄 신상옷이 벌써 나왔어요?
2547,- - 어떤 옷들이 봄 신상인가요?
2548,- - 이 줄무의 옷은 얼마예요?
2549,- - 이 옷 가격은 세일된 가격인가요?
2550,- - 요 제품도 오십프로 할인 된 건가요?
2551,- - 뚱뚱한 사람 입기엔 요 옷이 더 나아요 이 옷이 더 나아요?
2552,- - 이 근처에는 주차할 곳이 없나요?
2553,- - 골목에 주차해도 되나요?
2554,- - 겨울 옷은 할인율이 높나요?
2555,- - 요 제품도 오십프로 할인 된 건가요?
2556,- - 이 조끼는 마이까지 세트죠?
2557,- - 마이만은 얼마예요?
2558,- - 빅사이즈 옷 있어요?
2559,"- - 빅사이즈, 어느분이 입으실 거예요?"
2560,- - 시어머니 사이즈가 99 되세요?
2561,- - 외투로 추천해드릴까요?
2562,- - 이 까만옷 사이즈가 뭐예요?
2563,- - 이 가격이 현금가인가요?
2564,- - 좀 저렴한 옷 있어요?
2565,- - 이 옷은 얼마예요?
2566,- - 요 파란색 티는 얼마예요?
2567,"- - 이 까만색 옷이 참 예쁜데, 두꺼워 보이네요"
2568,- - 이 옷은 가볍고 따뜻한가요?
2569,- - 요런 조끼는 얼마씩 해요?
2570,- - 이 까만 옷이 많이 나가나요?
2571,- - 이 옷 얼마죠?
2572,- - 베이지색 옷은 얼마예요?
2573,- - 까만색 옷이 많이 나가죠?
2574,"- - 물건 사서 주차권 받으면, 몇시간짜리 주차권 주시나요?"
2575,- - 요 니트 가디건은 얼마예요?
2576,- - 이 옷은 세탁소 맡겨야 하나요?
2577,- - 혹시 빅사이즈 있어요?
2578,- - 이 옷 사이즈가 뭐예요?
2579,- - 큰 사이즈 필요하세요?
2580,- - 어디에 패딩이 있어요?
2581,- - 이 옷은 일제예요?
2582,- - 이 옷은 티 같은데요?
2583,- - 큰 사이즈 옷이 별로 없네요
2584,- - 요 카키색 코트는 얼마예요?
2585,- - 현금으로 사야하죠?
2586,- - 요 조끼 얼마예요?
2587,- - 저 원피스는 얼마예요?
2588,- - 빅사이즈 옷 있어요?
2589,- - 바지 찾으세요?
2590,- - 요런 마이도 큰 사이즈 없나요?
2591,- - 저 옷은 사이즈 맞겠죠?
2592,- - 누가 입으실 거죠?
2593,"- - 시어머니, 연세가 어떻게 되세요?"
2594,- - 요 밤색옷은 얼마예요?
2595,- - 검은색 옷은 얼마예요?
2596,- - 시어머니께 이 조끼 사이즈가 맞을까요?
2597,- - 이 회색조끼는 얼마예요?
2598,- - 이 옷 충전재가 오리털인가요?
2599,- - 이 옷 검은색인가요?
2600,- - 이 옷 가볍게 보이네요. 얼마예요?
2601,- - 돌 된 여자앤데 뭐 선물할 게 있나요?
2602,- - 아이가 돌 다 됐나요?
2603,- - 한 벌로 된 옷은 없나요?
2604,- - 이렇게 한벌이에요?
2605,"- - 허리는 38, 빅사이즈 제품 있나요?"
2606,- - 이 동네에는 빅사이즈 전문점이 없어요?
2607,- - 빅사이즈 옷 있어요?
2608,"- - 빅사이즈 옷, 여성용 아니면 남성용이요?"
2609,- - 사이즈가 어떻게 되세요?
2610,- - 그 사이즈는 남성용밖에 없는데 괜찮으신가요?
2611,- - 여자 옷으로는 큰 사이즈가 없죠?
2612,- - 요 와인색 옷은 얼마예요?
2613,- - 그 가격은 세일 된 가격인가요?
2614,- - 여자 옷으로는 이쁘고 큰 사이즈가 없죠?
2615,- - 이 까맣고 긴 옷은 얼마예요?
2616,- - 요 옷은 세일 된 가격이죠?
2617,- - 요 옷은 할인율이 어떻게 돼요?
2618,- - 이런 옷은 큰사이즈가 없죠?
2619,- - 이 제품은 봄 옷인가요?
2620,- - 조끼는 얼마예요?
2621,- - 시어머니 입으실 빅사이즈 없나요?
2622,- - 105가 가장 큰 사이즈인가요?
2623,- - 105 중에서도 큰 사이즈가 있나요?
2624,"- - 네, 쥐색보다 저렴한 제품은 없어요?"
2625,- - 패딩 조끼 있어요?
2626,- - 이 조끼는 얼마인가요?
2627,- - 조끼는 어딨어요?
2628,- - 요즘 잘나가는 건 어떤 거예요?
2629,- - 요 제품은 얼마예요?
2630,- - 옷 앞 부분이 단추로 되어 있네요?
2631,- - 아까 옷보다 이 긴 옷이 더 사이즈가 클까요?
2632,- - 요 코트 얼마예요?
2633,- - 저 옷도 얇아요?
2634,- - 이 긴 회색 조끼도 세일해요?
2635,- - 조끼 얼마예요?
2636,- - 빅사이즈 옷 있어요?
2637,- - 이 까만색 옷은 얼마예요?
2638,- - 빨간색 옷은 얼마예요?
2639,- - 요즘 이런 옷 많이 입나요?
2640,- - 조끼 큰 사이즈는 없네요?
2641,- - 이 옷은 100사이즈에요?
2642,"- - 이 옷, 여자 옷은 맞죠?"
2643,- - 고런 보라색 잠바는 얼마씩 해요?
2644,- - 이 옷 사이즈가 저한테 작을까요?
2645,- - 사이즈 얼마 입으세요?
2646,- - 이 옷 사이즈가 저한테 작을까요?
2647,- - 이 옷은 어떠세요?
2648,- - 이 옷 얼마예요?
2649,- - 이 옷도 저한테 작을까요?
2650,- - 이 옷은 얼마예요?
2651,"- - 이 가죽옷 세탁하니까 금방 낡아버리는데, 어떻게 해요?"
2652,- - 집에서 세탁하셨나요?
2653,- - 코트 재고는 이제 얼마 없죠?
2654,- - 네이비 코트는 잘나가요?
2655,- - 요런 옷으로 큰 사이즈 있나요?
2656,- - 니트는 살쪄보이나요?
2657,- - 빅사이즈 옷 있어요?
2658,- - 이 옷은 얼마예요?
2659,- - 이 카키색 잘 나가나요?
2660,- - 좀 저렴한 옷 없어요?
2661,- - 조끼는 얼마예요?
2662,- - 이 옷 큰사이즈 있어요?
2663,- - 이 옷 99넘는 사이즈 있나요?
2664,- - 큰 사이즈 바지 있어요?
2665,- - 요 앞에 주차 해도 돼요?
2666,- - 이 옷은 얼마예요?
2667,"- - 이 바지, 아주 큰 사이즈로도 있어요?"
2668,- - 99사이즈 보다 더 큰 사이즈 바지는 없어요?
2669,- - 이 바지 110은 없어요?
2670,- - 이 옷은 여성용이에요?
2671,- - 이 색깔 옷은 큰 사이즈 없죠?
2672,- - 이 바지 큰 사이즈 없죠?
2673,- - 이쁜 바지는 110짜리가 없네요?
2674,- - 저 조끼는 얼마예요?
2675,- - 좀 이쁜 옷은 큰 사이즈가 없네요?
2676,- - 사이즈 99 이상 짜리 옷 찾으세요?
2677,- - 좀 큰 사이즈 맞춤도 되나요?
2678,- - 좀 얇은 자켓은 어디 있어요?
2679,- - 얇은 자켓은 언제 나와요?
2680,- - 이 옷은 왜이리 소매가 짧아요?
2681,- - 맞춤제작 옷도 이 옷과 가격이 같나요?
2682,- - 요 조끼는 얼마죠?
2683,- - 이 옷은 쥐색이네요?
2684,- - 연한 회색이 잘나가요 이 색상이 잘나가요?
2685,- - 요 옷은 얼마예요?
2686,"- - 선물용 옷이면, 본인을 데려와서 입혀보는 게 제일 낫겠네요?"
2687,- - 체형이 얼마 정도 되는데요?
2688,- - 봄 옷은 20일 뒤에 나올까요?
2689,- - 큰 사이즈 옷 있어요?
2690,- - 허리 사이즈가 어떻게 되세요?
2691,- - 이 옷은 얼마예요?
2692,- - 이 옷은 사이즈가 맞을까요?
2693,"- - 이 옷, 신축성이 좀 있나요?"
2694,- - 요 옷은 얼마예요?
2695,- - 줄무늬 분홍색하고 아까 주황색하고 뭐가 더 잘나가요?
2696,- - 여기 있는 옷들도 다 큰 치수죠?
2697,- - 연세가 많으신 분이면 칼라 없는 게 낫지 않나요?
2698,- - 이 바지는 큰 치수가 나와요?
2699,- - 이 바지 큰 치수 몇 까지 나와요?
2700,- - 예쁜데 큰 사이즈 옷은 없네요?
2701,- - 여기 있는 옷들은 사이즈가 다 작네요?
2702,- - 이 옷은 되게 커 보이는데?
2703,- - 이 이만 원짜리 옷은 얇네요?
2704,- - 요런 잠바는 얼마예요?
2705,- - 조 옷은 얼마예요?
2706,- - 요 옷은 얇죠?
2707,- - 이 옷 얼마예요?
2708,- - 이 옷 털 빼고 살 순 없죠?
2709,- - 요 회색 자켓은 얼마예요?
2710,- - 세일하는 건 요쪽 편이예요?
2711,- - 팬티 종류 어딨어요?
2712,- - 사이즈는 어떤 거 찾으세요?
2713,- - 허리는 28이면 될까요?
2714,- - 깔끔한 스타일로 드릴까요?
2715,- - 요 세트 옷은 얼마예요?
2716,- - 요 옷은 얼마예요?
2717,"- - 이 옷 예쁘네요, 옷감이 어떻게 돼요?"
2718,- - 남성 메리야스 찾아요
2719,- - 어떤 색상 찾으세요?
2720,- - 메리야스도 계절별로 있나요?
2721,- - 지금 제품은 겨울용이에요?
2722,- - 요 제품도 사계절인가요?
2723,- - 이 제품은 좀 얇아 보이네요?
2724,- - 이 옷은 가격이 얼마예요?
2725,- - 이 가격이 한 박스 가격인가요?
2726,- - 색상이 어둡네요?
2727,- - 밝은 색은 나오지 않나요?
2728,- - 다른 제품도 다 어둡나요?
2729,- - 이 제품은 칼라네요?
2730,- - 구입 후 사이즈 교환은 가능한가요?
2731,- - 팬티 낱개로 판매는 안하시나요?
2732,- - 이 팬티는 여름용 같은데?
2733,- - 일반용 팬티는 없어요?
2734,- - 이 제품은 얼마예요?
2735,- - 이 제품 따뜻해요?
2736,- - 이 옷은 어르신들 입어도 괜찮을까요?
2737,- - 이 옷이 얼마였죠?
2738,- - 이 제품 할인해 줄 순 없나요?
2739,- - 현금할인가가 어떻게 돼요?
2740,- - 이 옷 큰 사이즈도 있어요?
2741,- - 사이즈가 어떻게 되세요?
2742,- - 사이즈가 88이상이세요?
2743,- - 이 옷은 항아리식인가요?
2744,- - 물건 사면 주차장은 몇시간 무료예요?
2745,- - 이게 전부 천연역색 제품인가요?
2746,- - 이 옷들 사이즈가 다 어때요?
2747,- - 이 옷 뚱뚱한 사람들이 입을 수 있나요?
2748,- - 요 옷은 얼마예요?
2749,- - 천연염색은 감물말고 뭘로 염색해요?
2750,- - 양파로 염색하면 냄새나는 거 아니에요?
2751,- - 이 옷 한번 입어봐도 돼요?
2752,"- - 옷 한 번 입어보게, 사이즈 맞춰 주세요"
2753,- - 사이즈 77이신가요?
2754,- - 어떤 종류 옷으로 드릴까요?
2755,- - 이 옷은 88사이즈인가요?
2756,- - 이 66사이즈는 저한테 클 것 같은데요?
2757,- - 원래 옷 자체가 크게 나오나요?
2758,- - 이 옷은 아까 옷보다 더 비싸죠?
2759,- - 이 옷 날씬해 보이네요?
2760,- - 이 옷은 얇아보이는데 따뜻해요?
2761,- - 여긴 언제까지 세일해요?
2762,- - 설 쇠면 세일 끝나요?
2763,- - 이 바지는 정장바지 아니죠?
2764,- - 이 정장바지들은 다 기모 들었네요?
2765,- - 이 제품 허리 30으로 입어 볼 수 있나요?
2766,- - 피팅룸이 여기에요?
2767,- - 이 옷은 천이 뻣뻣하네요?
2768,- - 이 옷은 허리가 크네요?
2769,- - 이 옷은 얼마예요?
2770,- - 이 바지 세탁기에 막 돌려도 돼요?
2771,- - 요런 옷은 얼마예요?
2772,- - 요 옷은 충전재가 솜이에요?
2773,- - 솜옷은 세탁기로 막 돌려도 되나요?
2774,- - 이 제품 저한테 맞는 사이즈 있을까요?
2775,- - 이 옷은 전기가 많이 나네요?
2776,- - 이 제품은 사만 오천 원이에요?
2777,- - 제품이 싸네요?
2778,- - 이 옷 재질이 부드럽네요?
2779,- - 받쳐 입을 옷 있어요?
2780,- - 받쳐 입을 옷이면 두꺼운 종류로 어떠세요?
2781,- - 이 제품이랑 저 제품이랑 소재가 따뜻해요
2782,"- - 이 옷, 색상은 이 두가지뿐이예요?"
2783,- - 옷들 색상이 다양하네요?
2784,- - 파란 옷이 이 옷에 어울릴까요?
2785,- - 이 옷이 파란색이에요?
2786,- - 이 색보단 저 색이 낫지 않아요?
2787,- - 이 옷 가격은 어떻게 돼요?
2788,"- - 이 옷, 재질은 부드럽네요"
2789,- - 따뜻하긴 이 옷이 더 따뜻하겠네요
2790,- - 이 옷도 저 옷도 따뜻하네요?
2791,- - 이 옷은 할인 되나요?
2792,"- - 이 옷은 입었을 때, 손등까지 오네요?"
2793,- - 저 옷보단 이 옷이 더 잘 어울리겠어요?
2794,- - 이 옷은 다른 색상 있어요?
2795,- - 블랙은 양쪽 다 어울리긴 하네요?
2796,- - 이 옷은 드라이 해야해요?
2797,- - 이 옷은 드라이 해야해요?
2798,- - 이 옷은 세탁기 돌려도 돼요?
2799,- - 이 제품은 인기가 많나요?
2800,- - 이 옷은 조끼인가요?
2801,- - 이 조끼는 베이지 색상밖에 없어요?
2802,"- - 이 조끼, 다른 색상이 있긴 있었어요?"
2803,- - 이 옷은 얼마예요?
2804,- - 옷 입어봐도 돼요?
2805,- - 이 옷은 원단이 뭐예요?
2806,- - 좋은 제품이라도 가져 가면 니트는 피잖아요?
2807,- - 이 옷도 밍크예요?
2808,- - 이 옷은 얼마라예?
2809,- - 현금으로 하면 더 싸게 돼요?
2810,- - 생각보단 옷이 따뜻하진 않네요?
2811,- - 지금 이 옷 남아있는 사이즈가 별로 없나요?
2812,- - 패딩조끼 이 색깔밖에 없나요?
2813,- - 이 옷 가격이 얼마예요?
2814,- - 이 옷 한 번 입어볼 수 있어요?
2815,- - 이 옷은 허리라인이 왜 이래 위에 있노
2816,- - 겉옷은 뭐가 잘나가요?
2817,- - 이 옷은 받쳐입기 많이 힘들겠네요
2818,- - 이 옷 소재가 뭐예요?
2819,- - 이 옷은 가볍게 입을 수 있나요?
2820,- - 어떤 옷이 핸드메이드 제품인가요?
2821,- - 이 옷이랑 저 옷이랑 다르죠?
2822,- - 이런 옷이 인조퍼죠?
2823,- - 저런 옷은 얼마예요?
2824,- - 그 가격이 세일 된 가격이에요?
2825,- - 본래 이래 비싸요?
2826,- - 이 제품 살구색인가요?
2827,- - 요 제품이랑 한 세트인가요?
2828,- - 요 제품은 색깔이 뭐예요?
2829,- - 이 제품은 세트상품이에요?
2830,- - 세트상품은 따로 살 수 없어요?
2831,- - 이 세트는 얼만데요?
2832,- - 그 가격이 세일 된 가격이에요?
2833,- - 66사이즈면 저한테 맞을까요?
2834,- - 이 옷 그레이색깔은 어딨어요?
2835,- - 이 제품 충전재는 뭐예요?
2836,- - 이 제품 오십프로 할인 됐나요?
2837,- - 이 옷 말고 잘나가는 옷이 뭐예요?
2838,- - 이 옷이랑 저 옷이랑 다르죠?
2839,- - 이 옷 66사이즈는 없는 거예요?
2840,- - 요 옷은 색상이 하나뿐인가요?
2841,- - 이 옷도 구스다운인가요?
2842,- - 이 깃털은 소재가 뭐예요?
2843,- - 그 옷보다 아까 하얀 옷이 더 낫지 않을까요?
2844,- - 저 핑크색 패딩은 얼마예요?
2845,- - 다른색상 패딩은 없어요?
2846,- - 이 옷은 충전재가 뭐예요?
2847,- - 오리털 충전재는 사이로 빠지지 않나요?
2848,- - 이 패딩 저한테 맞는 사이즈는 있어요?
2849,- - 현금가랑 카드가랑 달라요?
2850,- - 요 옷은 색상이 하나뿐인가요?
2851,- - 이 옷은 남색이죠?
2852,- - 좀 젊어보이게 입으려면 어떤 색깔이 나아요?
2853,- - 이건 블랙도 아니고 챠콜?
2854,- - 이 옷이 더 나을까요?
2855,- - 고객님 연령대가 어떻게 되세요?
2856,- - 충전재가 거위털이네요
2857,- - 아니 구스가 오리털보다 보온성이 더 좋아요?
2858,- - 이 옷이 보온성이 좋아요?
2859,- - 이 옷은 따뜻한가요?
2860,- - 이 옷 가격이 구만 구천 원이에요?
2861,- - 이 옷 색상은 회색 하나인가요?
2862,- - 이 옷 소재는 뭐예요?
2863,- - 이 옷 사이즈는 어떻게 되나요?
2864,- - 이 옷은 원사이즈인가요?
2865,- - 그 옷 한 번 입어 볼 수 있어요?
2866,- - 이 옷은 사이즈가 어떻게 되나요?
2867,- - 요 옷은 얼마예요?
2868,- - 이 가격이 현금가인가요?
2869,- - 55 사이즈는 저한테 작을까요?
2870,- - 원래 사이즈가 뭐세요?
2871,- - 이 옷은 날씬하게 못 입을까요?
2872,- - 이 옷 얼마예요?
2873,- - 이 옷은 지금 입을 수 있을까요?
2874,- - 저 밖에 걸린 옷은 옷마다 가격 달라요?
2875,- - 요 진회색 제품이 뭐죠?
2876,- - 이 옷은 얼마예요?
2877,- - 이 소재가 울이에요?
2878,- - 이 옷이 얼마예요?
2879,- - 색깔은 요 하나뿐인가요?
2880,- - 이 옷 원사이즈예요?
2881,- - 저 밖에 세일 하는건 작년 옷이에요?
2882,- - 요 밑에 요 옷은 그냥 가짜 털이에요?
2883,- - 울도 털이 두 가지 종류네?
2884,- - 이 옷은 얼마예요?
2885,- - 현금가나 카드가나 다 똑같아요?
2886,- - 보통 현금 하면 더 싸게 해주는데?
2887,- - 여기 다 봄옷이예요?
2888,- - 겨울 옷 얼마나 있나요?
2889,- - 어떤 옷 찾으세요?
2890,- - 와이셔츠나 블라우스를 입어야 할 것 같은데
2891,- - 얇은 블라우스를 찾으세요?
2892,- - 세련된 이 제품은 어떠신가요?
2893,- - 바지가 근데 이렇게 다 짧게 나와요?
2894,- - 이런 옷은 얼마예요?
2895,- - 이런 신발은 얼마예요?
2896,- - 기장이 엉덩이를 덮었으면 좋겠어요
2897,"- - 이 옷, 봄옷이에요?"
2898,- - 이런 조끼는 얼마예요?
2899,- - 이 옷 사이즈가 99 사이즈인가요?
2900,- - 이런 옷은 얼마예요?
2901,- - 이런 티셔츠 종류는 더 없어요?
2902,- - 이제 겨울 옷을 다 나갔나요?
2903,- - 이 옷은 겨울용인가요 봄용인가요?
2904,- - 이 옷들은 다 봄 옷인가요?
2905,- - 원래 2월달까지는 겨울 아니예요?
2906,- - 이 옷은 얼마예요?
2907,- - 이 옷도 봄옷이에요?
2908,- - 요즘은 유행이 되게 단순하게 많이 나가죠?
2909,- - 이런 원피스에는 자켓이 엉덩이가 짧은데 좀 긴 거를 입고 싶으면 어떻게 해야돼요?
2910,- - 블라우스나 티셔츠 같은거는 얼마부터 있어요?
2911,- - 이런 스카프는 얼마예요?
2912,- - 이런 옷은 얼마예요?
2913,- - 지금 봄옷은 이르지 않나요?
