,0
4486,- - 이 옷은 너무 얇지 않나요?
4488,- - 요 제품 충전재가 오리털인가요?
4490,- - 구입 후 환불은 되지 않죠?
4492,- - 이 옷 맨 브랜드인가요?
4494,- - 이 아이보리색 옷은 사이즈가 어뜨케돼예?
4496,- - 여기 몇시에 문 닫아예?
4498,- - 연두색도 아이고 니트 이거는 뭐라해야되노 녹색이예요?
4500,- - 이 제품 곤색이 있나요?
4501,- - 고객님 사이즈가 어떻게 되세요?
4504,- - 이 제품 가격은 얼마예요?
4506,- - 오늘은 몇시까지 해예?
4508,- - 밖에 저 걸_는 옷은 얼마예요?
4510,- - 혹시 여자 코트는 어디 있어요?
4512,"- - 엄마 사줄 빅사이즈, 아주 뚱뚱한 사람 옷 있어요?"
4513,- - 어머니 바지 얼마 입으세요?
4516,- - 이 옷보다 약간 얇은 건 없어요?
4518,- - 요런 옷은 큰 사람들 옷이에요?
4520,- - 요 옷은 얼마예요?
4522,- - 이 옷 사이즈가 _이고 얼마예요?
4524,- - 보통 붉은 색보다 저런 색상이 점잖아보이네요?
4526,- - 뚱뚱한 사람이라 목이 짧아서 모자 달린 걸 싫어하시던데?
4528,- - 다 구십프로 해서 팔만 원인 거예요?
4530,- - 백일 된 아이 옷을 찾는데요
4532,- - 이 제품 여자애 옷인가요?
4534,- - 요 턱받이 돼 있는 제품은 얼마예요?
4536,- - 턱받이하고 이 옷하고 세트죠?
4538,- - 이 제품보다 더 예쁜 제품이 있나요?
4540,- - 요 제품은 얼마예요?
4544,- - 보통 백일 딸내미 선물로 뭘 많이 사나요?
4546,- - 이런 제품은 애들이 금방 크니 금세 작아지겠죠?
4548,"- - 옛날에 우주복도 나오고 그랬는데, 지금도 있나요?"
4549,- - 이런 제품 말씀이세요?
4551,- - 요 제품은 얼마예요?
4553,- - 이 제품은 할인율이 얼마예요?
4555,- - 약간 긴 가디건 있나 해서 왔는데
4557,- - 색깔 찐한 건 이 제품이네요?
4559,- - 아이보리 제품은 어디있어요?
4561,- - 아이보리 제품은 얼마예요?
4563,- - 이 검은색 제품은 얼마예요?
4565,- - 이 제품은 조금 얇네요?
4567,- - 이 제품은 얼마예요?
4569,- - 이 제품은 천이 좀 얇네요?
4571,- - 봄 제품이 벌써 나오나요?
4573,- - 이 짧은 옷은 얼마예요?
4575,- - 이 옷은 다른 옷과 천이 다른가요?
4577,- - 이런 제품은 드라이하면 후줄근 해지지 않아요?
4579,- - 앞에 요 하늘색 니트 사이즈가 저힌테 클까요?
4581,- - 이 제품 육육이 제일 큰 사이즌가요?
4583,- - 이 제품 좀 큰 사이즈는 없어요?
4585,- - 그럼 요 제품도 사이즈가 작나요?
4587,- - 요 여름제품은 세일하나요?
4589,- - 요 제품은 얼마예요?
4591,- - 요 제품은 울세탁 해도 되나요?
4593,- - 요 제품 울세탁하면 안늘어날까요?
4595,- - 이 제품은 손세탁해야 하나요?
4597,- - 이 제품은 사이즈가 큰데 저 제품만 사이즈가 작네요?
4599,- - 나중에 요 제품 큰 사이즈 재입고 되나요?
4601,- - 지금 세일행사 하나요?
4603,- - 전 품목 다 세일하나요?
4605,- - 앞에 걸어놓은 저 잠바는 얼마예요?
4607,- - 이 제품은 조끼로도 나오네요?
4609,- - 조끼는 얼마예요?
4611,- - 저 앞 잠바는 얼마예요?
4613,- - 요 제품은 얼마예요?
4615,- - 날씨가 따뜻해지니까 이런 제품도 괜찮겠네요?
4617,- - 전부 현금가인가요?
4619,- - 요 제품은 얼마예요?
4621,- - 저 곤색 옷은 얼마예요?
4623,- - 조끼는 없어요?
4624,- - 통조끼 찾으세요?
4627,"- - 이 옷, 얇은 거 같은데요?"
4629,"- - 회색 말고, 아까 진한 회색옷은 얼마예요?"
4631,- - 지금 세일행사 하나요?
4633,- - 이 옷보다 짙은 색 옷은 없죠?
4635,- - 주문하면 며칠만에 옷이 오나요?
4637,- - 저 진한 옷 짧은 자켓용으로 있어요?
4639,- - 이 제품은 좀 두껍네요?
4641,- - 이 제품은 따뜻한가요?
4643,- - 이런 옷은 날씬한 사람이 입어야 하지 않나요?
4645,- - 바깥에 기모 바지는 얼마씩 해요?
4647,- - 어떤 옷이 사이즈 남았나요?
4649,- - 어떤 옷을 요즘 많이 입나요?
4651,- - 그 제품 사이즈가 어떻게 되나요?
4653,- - 어떤게 많이 나가는 바지에요?
4655,- - 이런 청바지는 얼마인가요?
4657,- - 이 청바지는 왜 이리 비싸요?
4659,- - 저 청바지는 왜 이리 싸요?
4661,"- - 바지, 넓은 게 나아요 좁은 게 나아요?"
4663,- - 이 제품은 얼마예요?
4665,- - 조 미색 조끼는 얼마예요?
4667,- - 뚱뚱한 사람들은 이런 치마가 어울릴까요?
4669,- - 저 옷은 얼마예요?
4671,- - 지금 세일행사 하나요?
4673,- - 이 티는 삼만 원이라는 거죠?
4675,- - 바지는 어딨나요?
4677,- - 이런 정장은 얼마씩 해요?
4679,- - 연두색 요 니트는 얼마예요?
4681,- - 이런 옷은 집에서 빠니까 망가지던데요?
4683,- - 이런 바지는 얼마씩 해요?
4684,- - 사이즈 얼마 입으세요?
4687,- - 이 청바지는 얼마예요?
4689,- - 검은 바지에도 기모가 없나요?
4691,- - 기모 없어도 좀 두꺼운 바지는 없죠?
4693,- - 청바지 종류도 여기 있는 제품이 다죠?
4695,- - 검은색 청바지도 삼만원인가요?
4697,- - 사이즈가 _이에요?
4699,"- - 사이즈 이십 칠, 이십 팔은 잘 없죠?"
4701,- - 이 제품은 사이즈가 어떻게 되나요?
4703,- - 이 제품은 좀 두껍네요?
4705,- - 이 옷은 물세탁 해도 되나요?
4707,- - 저 옷은 얼마예요?
4709,- - 이 제품과 저 제품은 뭐가 달라요?
4711,- - 회색 이 제품은 얼마예요?
4713,- - 저쪽 까만 코트는 다른 사이즈가 있나요?
4715,- - 이 제품은 얼마예요?
4717,"- - 이 옷, 현금가로도 십 오만 원이에요?"
4719,- - 아주 큰 빅사이즈 제품 있나요?
4721,"- - 저 위에 옷은, 우리 친정엄마한테 사이즈 맞을 것 같은데요?"
4723,- - 저런 옷은 얼마예요?
4725,- - 저 니트는 얼마예요?
4727,- - 여기 차는 어디 대요?
4729,- - 애아빠 잠자를 한 번 보려고 하는데
4730,"- - 잠바, 어떤 종류를 찾으세요?"
4732,- - 두꺼운 잠바로 하셔야 돼요?
4735,- - 이 잠바는 얼마예요?
4737,- - 이 잠바 검은색으로는 있어요?
4739,- - 이 잠바는 기네요?
4741,- - 이 옷은 저 옷이랑 같은 색이네요?
4743,- - 이 옷은 조금 얇네요?
4745,- - 이 제품은 얼마나 세일 된 거예요?
4747,- - 이 옷은 얼마예요?
4749,"- - 이 옷, 블랙은 없어요?"
4751,- - 이 잠바 충전재가 오리털인가요?
4753,- - 이 옷이 얼마라 하셨죠?
4755,- - 등산바지는 어떤 게 잘 나가요?
4757,- - 이 옷은 얼마예요?
4759,- - 좀 저렴한 옷은 없어요?
4761,- - 그 제품은 얼마예요?
4763,- - 이 제품은 속에 기모 되어있나요?
4765,- - 비싼 제품이랑 이 제품이랑 무슨 차이에요?
4767,- - 저 제품이 더 따뜻하겠네요?
4769,- - 이 둘 디자인은 비슷하네요?
4771,- - 여기는 봄옷인가요?
4773,- - 남자바지는 이쪽이 다예요?
4775,- - 이 비싼 바지는 세일 하나요?
4777,- - 저녁에 여기 몇시까지 열어놔요?
4779,- - 여기 차는 어디다 세워야 되죠?
4781,- - 등산복도 드라이 해야 하나요?
4783,- - 이 옷은 _ 프로 세일 된 거예요?
4785,- - 이 옷은 얼마쯤 해요?
4787,- - 청바지도 세일해요?
4789,- - 요 미색 옷은 더 뚱뚱하게 보이지 않을까요?
4791,- - 검은색 옷은 얼마예요?
4793,- - 세일품목은 뭔가요?
4795,- - 어떤 색상이 잘나가요?
4797,- - 회색 옷은 얼마예요?
4799,- - 이 옷은 제가 몇 사이즈 입어야 할까요?
4801,- - 이 제품은 삼만원인가요?
4803,- - 여기엔 일본 구제만 있나요?
4805,- - 어떤 옷이 잘 나가요?
4807,- - 이 제품은 얼마예요?
4809,- - 이 제품은 왜이리 싸요?
4811,- - 일본 구제는 일본에서 직접 떼오시는 건가요?
4813,- - 이 옷들 전부 오천원인가요?
4815,- - 이런 조끼 말고 모직 조끼는 없죠?
4817,- - 이 옷 예쁜데 큰 사이즈 없나요?
4819,- - 다른 제품들은 언제 들어와요?
4821,- - 저런 조끼는 얼마예요?
4823,- - 이 옷이랑 저 옷이랑 디자인은 똑같나요?
4825,- - 이 옷이 더 기장이 긴가요?
4827,- - 패딩 조끼 말고 모직 조끼는 없죠?
4829,- - 요 앞에 코트 얼마예요?
4831,- - 이 삼십만 원짜리 코트는 소재가 어떻게 되나요?
4833,- - 좀 저렴한건 없어요?
4835,- - 요 옷은 얼마예요?
4837,- - 이 황토색 옷도 캐시미어인가요?
4839,- - 이 제품 현금결제 하면 좀 싸게 안되나요?
4841,- - 그 제품은 캐시미어 백프로인가요?
4843,- - 이 제품은 코트죠?
4845,- - 이 제품은 세일 해요?
4847,- - 요 제품도 여성용인가요?
4849,- - 이 제품도 세일하나요?
4851,- - 이 제품은 회색하고 베이지색 중에 어떤 게 잘 나가요?
4853,- - 전부 육십프로 세일하는 거죠?
4855,- - 요 제품은 세일 하나요?
4857,- - 요 제품은 얼마예요?
4859,- - 요기 차를 어디 세워야 하나요?
4861,- - 돌 된 남자애 선물할 게 있나요?
4863,- - 이 줄무늬 제품 얼마예요?
4865,- - 요 제품 돌 된 애용은 아니죠?
4867,- - 요 제품은 이만 구천 원인가요?
4869,- - 요 줄문의 제품은 얼마예요?
4871,- - 이 제품 현금할인 되나요?
4873,- - 이 옷은 남자애용이 맞아요?
4875,- - 이 옷은 요즘 입을 수 있나요?
4877,- - 곤색 옷이랑 이 제품이랑 다르죠?
4879,- - 요 남성용 카키색 옷은 얼마예요?
4881,- - 요 옷은 남성용인가요?
4883,- - 곤색 옷은 얼마예요?
4885,- - 전부 다 오십프로 세일하는 거죠?
4887,- - 고어텍스가 뭐예요?
4889,- - 젊은 사람들 입는 건 어떤게 잘 나가요?
4890,- - 어떤 스타일로 찾으세요?
4893,- - 이 제품은 고어텍스인가요?
4895,- - 이 제품 색상은 하나뿐인가요?
4897,- - 주차는 요 앞에 하면 돼요?
4899,- - 이 제품보다 약간 짧은 옷은 없나요?
4901,- - 너무 비싼 옷 말고 조금 저렴한 제품 없어요?
4903,- - 한 벌이 아니라 요 단품만 세일인 거죠?
4905,- - 이 옷들은 할인율이 얼마나 되나요?
4907,- - 요 보라색 옷은 얼마예요?
4909,- - 저 조끼는 얼마예요?
4911,- - 요 옷도 오십프로 세일해요?
4913,- - 블라우스 종류로 이 제품보다 더 저렴한 건 없나요?
4915,- - 요런 회색옷은 얼마예요?
4917,- - 봄 신상옷이 벌써 나왔어요?
4919,- - 어떤 옷들이 봄 신상인가요?
4921,- - 이 줄무의 옷은 얼마예요?
4923,- - 이 옷 가격은 세일된 가격인가요?
4925,- - 요 제품도 오십프로 할인 된 건가요?
4927,- - 뚱뚱한 사람 입기엔 요 옷이 더 나아요 이 옷이 더 나아요?
4929,- - 이 근처에는 주차할 곳이 없나요?
4931,- - 골목에 주차해도 되나요?
4933,- - 겨울 옷은 할인율이 높나요?
4935,- - 요 제품도 오십프로 할인 된 건가요?
4937,- - 이 조끼는 마이까지 세트죠?
4939,- - 마이만은 얼마예요?
4941,- - 빅사이즈 옷 있어요?
4942,"- - 빅사이즈, 어느분이 입으실 거예요?"
4944,- - 시어머니 사이즈가 99 되세요?
4946,- - 외투로 추천해드릴까요?
4949,- - 이 까만옷 사이즈가 뭐예요?
4951,- - 이 가격이 현금가인가요?
4953,- - 좀 저렴한 옷 있어요?
4955,- - 이 옷은 얼마예요?
4957,- - 요 파란색 티는 얼마예요?
4959,"- - 이 까만색 옷이 참 예쁜데, 두꺼워 보이네요"
4961,- - 이 옷은 가볍고 따뜻한가요?
4963,- - 요런 조끼는 얼마씩 해요?
4965,- - 이 까만 옷이 많이 나가나요?
4967,- - 이 옷 얼마죠?
4969,- - 베이지색 옷은 얼마예요?
4971,- - 까만색 옷이 많이 나가죠?
4973,"- - 물건 사서 주차권 받으면, 몇시간짜리 주차권 주시나요?"
4975,- - 요 니트 가디건은 얼마예요?
4977,- - 이 옷은 세탁소 맡겨야 하나요?
4979,- - 혹시 빅사이즈 있어요?
4981,- - 이 옷 사이즈가 뭐예요?
4982,- - 큰 사이즈 필요하세요?
4985,- - 어디에 패딩이 있어요?
4987,- - 이 옷은 일제예요?
4989,- - 이 옷은 티 같은데요?
4991,- - 큰 사이즈 옷이 별로 없네요
4993,- - 요 카키색 코트는 얼마예요?
4995,- - 현금으로 사야하죠?
4997,- - 요 조끼 얼마예요?
4999,- - 저 원피스는 얼마예요?
5001,- - 빅사이즈 옷 있어요?
5002,- - 바지 찾으세요?
5005,- - 요런 마이도 큰 사이즈 없나요?
5007,- - 저 옷은 사이즈 맞겠죠?
5008,- - 누가 입으실 거죠?
5010,"- - 시어머니, 연세가 어떻게 되세요?"
5013,- - 요 밤색옷은 얼마예요?
5015,- - 검은색 옷은 얼마예요?
5017,- - 시어머니께 이 조끼 사이즈가 맞을까요?
5019,- - 이 회색조끼는 얼마예요?
5021,- - 이 옷 충전재가 오리털인가요?
5023,- - 이 옷 검은색인가요?
5025,- - 이 옷 가볍게 보이네요. 얼마예요?
5027,- - 돌 된 여자앤데 뭐 선물할 게 있나요?
5028,- - 아이가 돌 다 됐나요?
5031,- - 한 벌로 된 옷은 없나요?
5033,- - 이렇게 한벌이에요?
5035,"- - 허리는 38, 빅사이즈 제품 있나요?"
5037,- - 이 동네에는 빅사이즈 전문점이 없어요?
5039,- - 빅사이즈 옷 있어요?
5040,"- - 빅사이즈 옷, 여성용 아니면 남성용이요?"
5042,- - 사이즈가 어떻게 되세요?
5044,- - 그 사이즈는 남성용밖에 없는데 괜찮으신가요?
5047,- - 여자 옷으로는 큰 사이즈가 없죠?
5049,- - 요 와인색 옷은 얼마예요?
5051,- - 그 가격은 세일 된 가격인가요?
5053,- - 여자 옷으로는 이쁘고 큰 사이즈가 없죠?
5055,- - 이 까맣고 긴 옷은 얼마예요?
5057,- - 요 옷은 세일 된 가격이죠?
5059,- - 요 옷은 할인율이 어떻게 돼요?
5061,- - 이런 옷은 큰사이즈가 없죠?
5063,- - 이 제품은 봄 옷인가요?
5065,- - 조끼는 얼마예요?
5067,- - 시어머니 입으실 빅사이즈 없나요?
5069,- - 105가 가장 큰 사이즈인가요?
5071,- - 105 중에서도 큰 사이즈가 있나요?
5073,"- - 네, 쥐색보다 저렴한 제품은 없어요?"
5075,- - 패딩 조끼 있어요?
5077,- - 이 조끼는 얼마인가요?
5079,- - 조끼는 어딨어요?
5081,- - 요즘 잘나가는 건 어떤 거예요?
5083,- - 요 제품은 얼마예요?
5085,- - 옷 앞 부분이 단추로 되어 있네요?
5087,- - 아까 옷보다 이 긴 옷이 더 사이즈가 클까요?
5089,- - 요 코트 얼마예요?
5091,- - 저 옷도 얇아요?
5093,- - 이 긴 회색 조끼도 세일해요?
5095,- - 조끼 얼마예요?
5097,- - 빅사이즈 옷 있어요?
5099,- - 이 까만색 옷은 얼마예요?
5101,- - 빨간색 옷은 얼마예요?
5103,- - 요즘 이런 옷 많이 입나요?
5105,- - 조끼 큰 사이즈는 없네요?
5107,- - 이 옷은 100사이즈에요?
5109,"- - 이 옷, 여자 옷은 맞죠?"
5111,- - 고런 보라색 잠바는 얼마씩 해요?
5113,- - 이 옷 사이즈가 저한테 작을까요?
5114,- - 사이즈 얼마 입으세요?
5117,- - 이 옷 사이즈가 저한테 작을까요?
5118,- - 이 옷은 어떠세요?
5121,- - 이 옷 얼마예요?
5123,- - 이 옷도 저한테 작을까요?
5125,- - 이 옷은 얼마예요?
5127,"- - 이 가죽옷 세탁하니까 금방 낡아버리는데, 어떻게 해요?"
5128,- - 집에서 세탁하셨나요?
5131,- - 코트 재고는 이제 얼마 없죠?
5133,- - 네이비 코트는 잘나가요?
5135,- - 요런 옷으로 큰 사이즈 있나요?
5137,- - 니트는 살쪄보이나요?
5139,- - 빅사이즈 옷 있어요?
5141,- - 이 옷은 얼마예요?
5143,- - 이 카키색 잘 나가나요?
5145,- - 좀 저렴한 옷 없어요?
5147,- - 조끼는 얼마예요?
5149,- - 이 옷 큰사이즈 있어요?
5151,- - 이 옷 99넘는 사이즈 있나요?
5153,- - 큰 사이즈 바지 있어요?
5155,- - 요 앞에 주차 해도 돼요?
5157,- - 이 옷은 얼마예요?
5159,"- - 이 바지, 아주 큰 사이즈로도 있어요?"
5161,- - 99사이즈 보다 더 큰 사이즈 바지는 없어요?
5163,- - 이 바지 110은 없어요?
5165,- - 이 옷은 여성용이에요?
5167,- - 이 색깔 옷은 큰 사이즈 없죠?
5169,- - 이 바지 큰 사이즈 없죠?
5171,- - 이쁜 바지는 110짜리가 없네요?
5173,- - 저 조끼는 얼마예요?
5175,- - 좀 이쁜 옷은 큰 사이즈가 없네요?
5176,- - 사이즈 99 이상 짜리 옷 찾으세요?
5179,- - 좀 큰 사이즈 맞춤도 되나요?
5181,- - 좀 얇은 자켓은 어디 있어요?
5183,- - 얇은 자켓은 언제 나와요?
5185,- - 이 옷은 왜이리 소매가 짧아요?
5187,- - 맞춤제작 옷도 이 옷과 가격이 같나요?
5189,- - 요 조끼는 얼마죠?
5191,- - 이 옷은 쥐색이네요?
5193,- - 연한 회색이 잘나가요 이 색상이 잘나가요?
5195,- - 요 옷은 얼마예요?
5197,"- - 선물용 옷이면, 본인을 데려와서 입혀보는 게 제일 낫겠네요?"
5198,- - 체형이 얼마 정도 되는데요?
5200,- - 봄 옷은 20일 뒤에 나올까요?
5202,- - 큰 사이즈 옷 있어요?
5203,- - 허리 사이즈가 어떻게 되세요?
5206,- - 이 옷은 얼마예요?
5208,- - 이 옷은 사이즈가 맞을까요?
5210,"- - 이 옷, 신축성이 좀 있나요?"
5212,- - 요 옷은 얼마예요?
5214,- - 줄무늬 분홍색하고 아까 주황색하고 뭐가 더 잘나가요?
5216,- - 여기 있는 옷들도 다 큰 치수죠?
5218,- - 연세가 많으신 분이면 칼라 없는 게 낫지 않나요?
5220,- - 이 바지는 큰 치수가 나와요?
5222,- - 이 바지 큰 치수 몇 까지 나와요?
5224,- - 예쁜데 큰 사이즈 옷은 없네요?
5226,- - 여기 있는 옷들은 사이즈가 다 작네요?
5228,- - 이 옷은 되게 커 보이는데?
5230,- - 이 이만 원짜리 옷은 얇네요?
5232,- - 요런 잠바는 얼마예요?
5234,- - 조 옷은 얼마예요?
5236,- - 요 옷은 얇죠?
5238,- - 이 옷 얼마예요?
5240,- - 이 옷 털 빼고 살 순 없죠?
5242,- - 요 회색 자켓은 얼마예요?
5244,- - 세일하는 건 요쪽 편이예요?
5246,- - 팬티 종류 어딨어요?
5247,- - 사이즈는 어떤 거 찾으세요?
5249,- - 허리는 28이면 될까요?
5251,- - 깔끔한 스타일로 드릴까요?
5254,- - 요 세트 옷은 얼마예요?
5256,- - 요 옷은 얼마예요?
5258,"- - 이 옷 예쁘네요, 옷감이 어떻게 돼요?"
5260,- - 남성 메리야스 찾아요
5261,- - 어떤 색상 찾으세요?
5263,- - 메리야스도 계절별로 있나요?
5265,- - 지금 제품은 겨울용이에요?
5267,- - 요 제품도 사계절인가요?
5269,- - 이 제품은 좀 얇아 보이네요?
5271,- - 이 옷은 가격이 얼마예요?
5273,- - 이 가격이 한 박스 가격인가요?
5275,- - 색상이 어둡네요?
5277,- - 밝은 색은 나오지 않나요?
5279,- - 다른 제품도 다 어둡나요?
5281,- - 이 제품은 칼라네요?
5283,- - 구입 후 사이즈 교환은 가능한가요?
5285,- - 팬티 낱개로 판매는 안하시나요?
5287,- - 이 팬티는 여름용 같은데?
5289,- - 일반용 팬티는 없어요?
5291,- - 이 제품은 얼마예요?
5293,- - 이 제품 따뜻해요?
5295,- - 이 옷은 어르신들 입어도 괜찮을까요?
5297,- - 이 옷이 얼마였죠?
5299,- - 이 제품 할인해 줄 순 없나요?
5301,- - 현금할인가가 어떻게 돼요?
5303,- - 이 옷 큰 사이즈도 있어요?
5304,- - 사이즈가 어떻게 되세요?
5306,- - 사이즈가 88이상이세요?
5309,- - 이 옷은 항아리식인가요?
5311,- - 물건 사면 주차장은 몇시간 무료예요?
5313,- - 이게 전부 천연역색 제품인가요?
5315,- - 이 옷들 사이즈가 다 어때요?
5317,- - 이 옷 뚱뚱한 사람들이 입을 수 있나요?
5319,- - 요 옷은 얼마예요?
5321,- - 천연염색은 감물말고 뭘로 염색해요?
5323,- - 양파로 염색하면 냄새나는 거 아니에요?
5325,- - 이 옷 한번 입어봐도 돼요?
5327,"- - 옷 한 번 입어보게, 사이즈 맞춰 주세요"
5328,- - 사이즈 77이신가요?
5330,- - 어떤 종류 옷으로 드릴까요?
5333,- - 이 옷은 88사이즈인가요?
5335,- - 이 66사이즈는 저한테 클 것 같은데요?
5337,- - 원래 옷 자체가 크게 나오나요?
5339,- - 이 옷은 아까 옷보다 더 비싸죠?
5341,- - 이 옷 날씬해 보이네요?
5343,- - 이 옷은 얇아보이는데 따뜻해요?
5345,- - 여긴 언제까지 세일해요?
5347,- - 설 쇠면 세일 끝나요?
5349,- - 이 바지는 정장바지 아니죠?
5351,- - 이 정장바지들은 다 기모 들었네요?
5353,- - 이 제품 허리 30으로 입어 볼 수 있나요?
5355,- - 피팅룸이 여기에요?
5357,- - 이 옷은 천이 뻣뻣하네요?
5359,- - 이 옷은 허리가 크네요?
5361,- - 이 옷은 얼마예요?
5363,- - 이 바지 세탁기에 막 돌려도 돼요?
5365,- - 요런 옷은 얼마예요?
5367,- - 요 옷은 충전재가 솜이에요?
5369,- - 솜옷은 세탁기로 막 돌려도 되나요?
5371,- - 이 제품 저한테 맞는 사이즈 있을까요?
5373,- - 이 옷은 전기가 많이 나네요?
5375,- - 이 제품은 사만 오천 원이에요?
5377,- - 제품이 싸네요?
5379,- - 이 옷 재질이 부드럽네요?
5381,- - 받쳐 입을 옷 있어요?
5382,- - 받쳐 입을 옷이면 두꺼운 종류로 어떠세요?
5384,- - 이 제품이랑 저 제품이랑 소재가 따뜻해요
5387,"- - 이 옷, 색상은 이 두가지뿐이예요?"
5389,- - 옷들 색상이 다양하네요?
5391,- - 파란 옷이 이 옷에 어울릴까요?
5393,- - 이 옷이 파란색이에요?
5395,- - 이 색보단 저 색이 낫지 않아요?
5397,- - 이 옷 가격은 어떻게 돼요?
5399,"- - 이 옷, 재질은 부드럽네요"
5401,- - 따뜻하긴 이 옷이 더 따뜻하겠네요
5403,- - 이 옷도 저 옷도 따뜻하네요?
5405,- - 이 옷은 할인 되나요?
5407,"- - 이 옷은 입었을 때, 손등까지 오네요?"
5409,- - 저 옷보단 이 옷이 더 잘 어울리겠어요?
5411,- - 이 옷은 다른 색상 있어요?
5413,- - 블랙은 양쪽 다 어울리긴 하네요?
5415,- - 이 옷은 드라이 해야해요?
5417,- - 이 옷은 드라이 해야해요?
5419,- - 이 옷은 세탁기 돌려도 돼요?
5421,- - 이 제품은 인기가 많나요?
5423,- - 이 옷은 조끼인가요?
5425,- - 이 조끼는 베이지 색상밖에 없어요?
5427,"- - 이 조끼, 다른 색상이 있긴 있었어요?"
5429,- - 이 옷은 얼마예요?
5431,- - 옷 입어봐도 돼요?
5433,- - 이 옷은 원단이 뭐예요?
5435,- - 좋은 제품이라도 가져 가면 니트는 피잖아요?
5437,- - 이 옷도 밍크예요?
5439,- - 이 옷은 얼마라예?
5441,- - 현금으로 하면 더 싸게 돼요?
5443,- - 생각보단 옷이 따뜻하진 않네요?
5445,- - 지금 이 옷 남아있는 사이즈가 별로 없나요?
5447,- - 패딩조끼 이 색깔밖에 없나요?
5449,- - 이 옷 가격이 얼마예요?
5451,- - 이 옷 한 번 입어볼 수 있어요?
5453,- - 이 옷은 허리라인이 왜 이래 위에 있노
5455,- - 겉옷은 뭐가 잘나가요?
5457,- - 이 옷은 받쳐입기 많이 힘들겠네요
5459,- - 이 옷 소재가 뭐예요?
5461,- - 이 옷은 가볍게 입을 수 있나요?
5463,- - 어떤 옷이 핸드메이드 제품인가요?
5465,- - 이 옷이랑 저 옷이랑 다르죠?
5467,- - 이런 옷이 인조퍼죠?
5469,- - 저런 옷은 얼마예요?
5471,- - 그 가격이 세일 된 가격이에요?
5473,- - 본래 이래 비싸요?
5475,- - 이 제품 살구색인가요?
5477,- - 요 제품이랑 한 세트인가요?
5479,- - 요 제품은 색깔이 뭐예요?
5481,- - 이 제품은 세트상품이에요?
5483,- - 세트상품은 따로 살 수 없어요?
5485,- - 이 세트는 얼만데요?
5487,- - 그 가격이 세일 된 가격이에요?
5489,- - 66사이즈면 저한테 맞을까요?
5491,- - 이 옷 그레이색깔은 어딨어요?
5493,- - 이 제품 충전재는 뭐예요?
5495,- - 이 제품 오십프로 할인 됐나요?
5497,- - 이 옷 말고 잘나가는 옷이 뭐예요?
5499,- - 이 옷이랑 저 옷이랑 다르죠?
5501,- - 이 옷 66사이즈는 없는 거예요?
5503,- - 요 옷은 색상이 하나뿐인가요?
5505,- - 이 옷도 구스다운인가요?
5507,- - 이 깃털은 소재가 뭐예요?
5509,- - 그 옷보다 아까 하얀 옷이 더 낫지 않을까요?
5511,- - 저 핑크색 패딩은 얼마예요?
5513,- - 다른색상 패딩은 없어요?
5515,- - 이 옷은 충전재가 뭐예요?
5517,- - 오리털 충전재는 사이로 빠지지 않나요?
5519,- - 이 패딩 저한테 맞는 사이즈는 있어요?
5521,- - 현금가랑 카드가랑 달라요?
5523,- - 요 옷은 색상이 하나뿐인가요?
5525,- - 이 옷은 남색이죠?
5527,- - 좀 젊어보이게 입으려면 어떤 색깔이 나아요?
5529,- - 이건 블랙도 아니고 챠콜?
5531,- - 이 옷이 더 나을까요?
5532,- - 고객님 연령대가 어떻게 되세요?
5535,- - 충전재가 거위털이네요
5537,- - 아니 구스가 오리털보다 보온성이 더 좋아요?
5539,- - 이 옷이 보온성이 좋아요?
5541,- - 이 옷은 따뜻한가요?
5543,- - 이 옷 가격이 구만 구천 원이에요?
5545,- - 이 옷 색상은 회색 하나인가요?
5547,- - 이 옷 소재는 뭐예요?
5549,- - 이 옷 사이즈는 어떻게 되나요?
5551,- - 이 옷은 원사이즈인가요?
5553,- - 그 옷 한 번 입어 볼 수 있어요?
5555,- - 이 옷은 사이즈가 어떻게 되나요?
5557,- - 요 옷은 얼마예요?
5559,- - 이 가격이 현금가인가요?
5561,- - 55 사이즈는 저한테 작을까요?
5562,- - 원래 사이즈가 뭐세요?
5565,- - 이 옷은 날씬하게 못 입을까요?
5567,- - 이 옷 얼마예요?
5569,- - 이 옷은 지금 입을 수 있을까요?
5571,- - 저 밖에 걸린 옷은 옷마다 가격 달라요?
5573,- - 요 진회색 제품이 뭐죠?
5575,- - 이 옷은 얼마예요?
5577,- - 이 소재가 울이에요?
5579,- - 이 옷이 얼마예요?
5581,- - 색깔은 요 하나뿐인가요?
5583,- - 이 옷 원사이즈예요?
5585,- - 저 밖에 세일 하는건 작년 옷이에요?
5587,- - 요 밑에 요 옷은 그냥 가짜 털이에요?
5589,- - 울도 털이 두 가지 종류네?
5591,- - 이 옷은 얼마예요?
5593,- - 현금가나 카드가나 다 똑같아요?
5595,- - 보통 현금 하면 더 싸게 해주는데?
5597,- - 여기 다 봄옷이예요?
5599,- - 겨울 옷 얼마나 있나요?
5600,- - 어떤 옷 찾으세요?
5603,- - 와이셔츠나 블라우스를 입어야 할 것 같은데
5604,- - 얇은 블라우스를 찾으세요?
5606,- - 세련된 이 제품은 어떠신가요?
5609,- - 바지가 근데 이렇게 다 짧게 나와요?
5611,- - 이런 옷은 얼마예요?
5613,- - 이런 신발은 얼마예요?
5615,- - 기장이 엉덩이를 덮었으면 좋겠어요
